GageID,SiteID,Date.Time,Water.Temp.C,Air.Temp.C,Discharge.ft3/s,Water.Level.ft,Water.Temp.C_cd,Air.Temp.C_cd,Discharge.ft3/s_cd,Water.Level.ft_cd
1187300,HRCC,2014-05-16 13:00,14.4,17.5,31,1.61,P,P,P,P
1187300,HRCC,2014-05-16 13:15,14.4,17.6,32,1.63,P,P,P,P
1187300,HRCC,2014-05-16 13:30,14.4,17.6,32,1.65,P,P,P,P
1187300,HRCC,2014-05-16 13:45,14.5,17.6,33,1.67,P,P,P,P
1187300,HRCC,2014-05-16 14:00,14.5,17.7,33,1.69,P,P,P,P
1187300,HRCC,2014-05-16 14:15,14.5,17.9,34,1.71,P,P,P,P
1187300,HRCC,2014-05-16 14:30,14.5,18.1,35,1.73,P,P,P,P
1187300,HRCC,2014-05-16 14:45,14.5,18.3,35,1.75,P,P,P,P
1187300,HRCC,2014-05-16 15:00,14.6,18.4,36,1.77,P,P,P,P
1187300,HRCC,2014-05-16 15:15,14.6,18.3,36,1.79,P,P,P,P
1187300,HRCC,2014-05-16 15:30,14.6,18.2,37,1.8,P,P,P,P
1187300,HRCC,2014-05-16 15:45,14.6,18.3,37,1.82,P,P,P,P
1187300,HRCC,2014-05-16 16:00,14.6,18.6,38,1.84,P,P,P,P
1187300,HRCC,2014-05-16 16:15,14.6,18.5,38,1.85,P,P,P,P
1187300,HRCC,2014-05-16 16:30,14.6,18.5,39,1.87,P,P,P,P
1187300,HRCC,2014-05-16 16:45,14.6,18.6,39,1.88,P,P,P,P
1187300,HRCC,2014-05-16 17:00,14.6,18.3,40,1.9,P,P,P,P
1187300,HRCC,2014-05-16 17:15,14.6,18.3,40,1.91,P,P,P,P
1187300,HRCC,2014-05-16 17:30,14.6,18.3,41,1.92,P,P,P,P
1187300,HRCC,2014-05-16 17:45,14.6,18.3,41,1.93,P,P,P,P
1187300,HRCC,2014-05-16 18:00,14.6,18.2,41,1.93,P,P,P,P
1187300,HRCC,2014-05-16 18:15,14.7,18.1,41,1.94,P,P,P,P
1187300,HRCC,2014-05-16 18:30,14.7,18,41,1.94,P,P,P,P
1187300,HRCC,2014-05-16 18:45,14.7,17.9,42,1.95,P,P,P,P
1187300,HRCC,2014-05-16 19:00,14.7,17.9,42,1.95,P,P,P,P
1187300,HRCC,2014-05-16 19:15,14.7,18.1,42,1.96,P,P,P,P
1187300,HRCC,2014-05-16 19:30,14.7,18.1,42,1.96,P,P,P,P
1187300,HRCC,2014-05-16 19:45,14.7,18.1,42,1.96,P,P,P,P
1187300,HRCC,2014-05-16 20:00,14.7,18.2,42,1.96,P,P,P,P
1187300,HRCC,2014-05-16 20:15,14.8,18.2,42,1.97,P,P,P,P
1187300,HRCC,2014-05-16 20:30,14.8,18.4,42,1.97,P,P,P,P
1187300,HRCC,2014-05-16 20:45,14.7,18.4,42,1.97,P,P,P,P
1187300,HRCC,2014-05-16 21:00,14.7,18.4,43,1.98,P,P,P,P
1187300,HRCC,2014-05-16 21:15,14.7,18.4,43,1.98,P,P,P,P
1187300,HRCC,2014-05-16 21:30,14.7,18.5,43,1.99,P,P,P,P
1187300,HRCC,2014-05-16 21:45,14.8,18.5,43,1.99,P,P,P,P
1187300,HRCC,2014-05-16 22:00,14.8,18.3,43,1.99,P,P,P,P
1187300,HRCC,2014-05-16 22:15,14.8,18.4,43,2,P,P,P,P
1187300,HRCC,2014-05-16 22:30,14.8,18.4,43,2,P,P,P,P
1187300,HRCC,2014-05-16 22:45,14.9,18.4,43,2,P,P,P,P
1187300,HRCC,2014-05-16 23:00,14.8,18.3,44,2.01,P,P,P,P
1187300,HRCC,2014-05-16 23:15,14.8,18.3,44,2.01,P,P,P,P
1187300,HRCC,2014-05-16 23:30,14.8,18.1,44,2.02,P,P,P,P
1187300,HRCC,2014-05-16 23:45,14.9,18,44,2.02,P,P,P,P
1187300,HRCC,2014-05-17 00:00,14.9,17.8,44,2.04,P,P,P,P
1187300,HRCC,2014-05-17 00:15,14.9,18,45,2.06,P,P,P,P
1187300,HRCC,2014-05-17 00:30,14.9,18,46,2.07,P,P,P,P
1187300,HRCC,2014-05-17 00:45,14.9,18.2,46,2.07,P,P,P,P
1187300,HRCC,2014-05-17 01:00,14.9,18.1,47,2.09,P,P,P,P
1187300,HRCC,2014-05-17 01:15,15,18.2,48,2.11,P,P,P,P
1187300,HRCC,2014-05-17 01:30,15,18.2,54,2.17,P,P,P,P
1187300,HRCC,2014-05-17 01:45,15,18.1,60,2.24,P,P,P,P
1187300,HRCC,2014-05-17 02:00,15,17.8,66,2.3,P,P,P,P
1187300,HRCC,2014-05-17 02:15,15,17.6,77,2.39,P,P,P,P
1187300,HRCC,2014-05-17 02:30,15,17.5,90,2.51,P,P,P,P
1187300,HRCC,2014-05-17 02:45,14.9,16.9,115,2.7,P,P,P,P
1187300,HRCC,2014-05-17 03:00,14.9,14.4,175,3.08,P,P,P,P
1187300,HRCC,2014-05-17 03:15,14.7,12.9,214,3.29,P,P,P,P
1187300,HRCC,2014-05-17 03:30,14.6,11.8,252,3.48,P,P,P,P
1187300,HRCC,2014-05-17 03:45,14.4,10.9,273,3.58,P,P,P,P
1187300,HRCC,2014-05-17 04:00,14.2,10.6,288,3.65,P,P,P,P
1187300,HRCC,2014-05-17 04:15,14.1,10.4,303,3.71,P,P,P,P
1187300,HRCC,2014-05-17 04:30,13.9,10.2,314,3.76,P,P,P,P
1187300,HRCC,2014-05-17 04:45,13.8,9.6,328,3.82,P,P,P,P
1187300,HRCC,2014-05-17 05:00,13.6,9.8,340,3.87,P,P,P,P
1187300,HRCC,2014-05-17 05:15,13.5,9.6,357,3.93,P,P,P,P
1187300,HRCC,2014-05-17 05:30,13.3,9.2,371,3.99,P,P,P,P
1187300,HRCC,2014-05-17 05:45,13.2,8.6,397,4.09,P,P,P,P
1187300,HRCC,2014-05-17 06:00,13.2,8.7,409,4.14,P,P,P,P
1187300,HRCC,2014-05-17 06:15,13.1,8.6,420,4.18,P,P,P,P
1187300,HRCC,2014-05-17 06:30,13,8.2,425,4.2,P,P,P,P
1187300,HRCC,2014-05-17 06:45,12.9,7.9,436,4.24,P,P,P,P
1187300,HRCC,2014-05-17 07:00,12.9,7.6,436,4.24,P,P,P,P
1187300,HRCC,2014-05-17 07:15,12.8,7.4,431,4.22,P,P,P,P
1187300,HRCC,2014-05-17 07:30,12.8,7.2,428,4.21,P,P,P,P
1187300,HRCC,2014-05-17 07:45,12.7,7.4,431,4.22,P,P,P,P
1187300,HRCC,2014-05-17 08:00,12.6,7.9,433,4.23,P,P,P,P
1187300,HRCC,2014-05-17 08:15,12.6,8.6,425,4.2,P,P,P,P
1187300,HRCC,2014-05-17 08:30,12.6,9.2,425,4.2,P,P,P,P
1187300,HRCC,2014-05-17 08:45,12.6,9.5,425,4.2,P,P,P,P
1187300,HRCC,2014-05-17 09:00,12.6,10.4,417,4.17,P,P,P,P
1187300,HRCC,2014-05-17 09:15,12.6,11.2,412,4.15,P,P,P,P
1187300,HRCC,2014-05-17 09:30,12.7,11.8,402,4.11,P,P,P,P
1187300,HRCC,2014-05-17 09:45,12.7,12.5,409,4.14,P,P,P,P
1187300,HRCC,2014-05-17 10:00,12.8,13.2,399,4.1,P,P,P,P
1187300,HRCC,2014-05-17 10:15,12.9,13.8,389,4.06,P,P,P,P
1187300,HRCC,2014-05-17 10:30,12.9,14.1,386,4.05,P,P,P,P
1187300,HRCC,2014-05-17 10:45,13,14.4,381,4.03,P,P,P,P
1187300,HRCC,2014-05-17 11:00,13.2,15,374,4,P,P,P,P
1187300,HRCC,2014-05-17 11:15,13.2,15.7,364,3.96,P,P,P,P
1187300,HRCC,2014-05-17 11:30,13.3,15.8,354,3.92,P,P,P,P
1187300,HRCC,2014-05-17 11:45,13.4,16.1,347,3.89,P,P,P,P
1187300,HRCC,2014-05-17 12:00,13.6,16.3,342,3.88,P,P,P,P
1187300,HRCC,2014-05-17 12:15,13.7,16.3,330,3.83,P,P,P,P
1187300,HRCC,2014-05-17 12:30,13.8,16.7,323,3.8,P,P,P,P
1187300,HRCC,2014-05-17 12:45,14,17.6,321,3.79,P,P,P,P
1187300,HRCC,2014-05-17 13:00,14.1,17.9,314,3.76,P,P,P,P
1187300,HRCC,2014-05-17 13:15,14.2,17.6,308,3.73,P,P,P,P
1187300,HRCC,2014-05-17 13:30,14.4,18.4,299,3.69,P,P,P,P
1187300,HRCC,2014-05-17 13:45,14.5,18.1,290,3.66,P,P,P,P
1187300,HRCC,2014-05-17 14:00,14.6,19.1,286,3.64,P,P,P,P
1187300,HRCC,2014-05-17 14:15,14.7,18.2,281,3.62,P,P,P,P
1187300,HRCC,2014-05-17 14:30,14.7,18.6,275,3.59,P,P,P,P
1187300,HRCC,2014-05-17 14:45,14.8,19.7,271,3.57,P,P,P,P
1187300,HRCC,2014-05-17 15:00,14.9,18.8,267,3.55,P,P,P,P
1187300,HRCC,2014-05-17 15:15,14.9,18.6,260,3.52,P,P,P,P
1187300,HRCC,2014-05-17 15:30,14.9,19.6,254,3.49,P,P,P,P
1187300,HRCC,2014-05-17 15:45,15,19.1,252,3.48,P,P,P,P
1187300,HRCC,2014-05-17 16:00,15,19.5,248,3.46,P,P,P,P
1187300,HRCC,2014-05-17 16:15,15,20,240,3.43,P,P,P,P
1187300,HRCC,2014-05-17 16:30,15,19.5,236,3.41,P,P,P,P
1187300,HRCC,2014-05-17 16:45,15,18.9,234,3.4,P,P,P,P
1187300,HRCC,2014-05-17 17:00,15,19.3,231,3.38,P,P,P,P
1187300,HRCC,2014-05-17 17:15,15.1,18.8,225,3.35,P,P,P,P
1187300,HRCC,2014-05-17 17:30,15.1,18.3,221,3.33,P,P,P,P
1187300,HRCC,2014-05-17 17:45,15.1,18.7,217,3.31,P,P,P,P
1187300,HRCC,2014-05-17 18:00,15.1,18.2,215,3.3,P,P,P,P
1187300,HRCC,2014-05-17 18:15,15.1,17.8,210,3.27,P,P,P,P
1187300,HRCC,2014-05-17 18:30,15.1,17.4,208,3.26,P,P,P,P
1187300,HRCC,2014-05-17 18:45,15.2,16.4,204,3.24,P,P,P,P
1187300,HRCC,2014-05-17 19:00,15.2,15,203,3.23,P,P,P,P
1187300,HRCC,2014-05-17 19:15,15.1,14.2,197,3.21,P,P,P,P
1187300,HRCC,2014-05-17 19:30,15.1,13.5,197,3.21,P,P,P,P
1187300,HRCC,2014-05-17 19:45,15.1,12.9,192,3.18,P,P,P,P
1187300,HRCC,2014-05-17 20:00,15.1,12.4,190,3.17,P,P,P,P
1187300,HRCC,2014-05-17 20:15,15,11.9,187,3.15,P,P,P,P
1187300,HRCC,2014-05-17 20:30,15,11.4,183,3.13,P,P,P,P
1187300,HRCC,2014-05-17 20:45,15,11,183,3.13,P,P,P,P
1187300,HRCC,2014-05-17 21:00,14.9,10.7,180,3.11,P,P,P,P
1187300,HRCC,2014-05-17 21:15,14.9,10.4,177,3.09,P,P,P,P
1187300,HRCC,2014-05-17 21:30,14.8,10.1,177,3.09,P,P,P,P
1187300,HRCC,2014-05-17 21:45,14.8,9.8,173,3.07,P,P,P,P
1187300,HRCC,2014-05-17 22:00,14.7,9.4,172,3.06,P,P,P,P
1187300,HRCC,2014-05-17 22:15,14.6,9.2,168,3.04,P,P,P,P
1187300,HRCC,2014-05-17 22:30,14.6,9,167,3.03,P,P,P,P
1187300,HRCC,2014-05-17 22:45,14.5,8.8,165,3.02,P,P,P,P
1187300,HRCC,2014-05-17 23:00,14.4,8.6,162,3,P,P,P,P
1187300,HRCC,2014-05-17 23:15,14.4,8.4,162,3,P,P,P,P
1187300,HRCC,2014-05-17 23:30,14.3,8.3,157,2.98,P,P,P,P
1187300,HRCC,2014-05-17 23:45,14.2,8.3,157,2.98,P,P,P,P
1187300,HRCC,2014-05-18 00:00,14.2,8.2,154,2.96,P,P,P,P
1187300,HRCC,2014-05-18 00:15,14.1,8.2,154,2.96,P,P,P,P
1187300,HRCC,2014-05-18 00:30,14,7.8,151,2.94,P,P,P,P
1187300,HRCC,2014-05-18 00:45,14,7.6,149,2.93,P,P,P,P
1187300,HRCC,2014-05-18 01:00,13.9,7.3,148,2.92,P,P,P,P
1187300,HRCC,2014-05-18 01:15,13.8,7.1,146,2.91,P,P,P,P
1187300,HRCC,2014-05-18 01:30,13.8,6.9,145,2.9,P,P,P,P
1187300,HRCC,2014-05-18 01:45,13.7,6.7,145,2.9,P,P,P,P
1187300,HRCC,2014-05-18 02:00,13.6,6.4,142,2.88,P,P,P,P
1187300,HRCC,2014-05-18 02:15,13.6,6.3,140,2.87,P,P,P,P
1187300,HRCC,2014-05-18 02:30,13.5,6.2,139,2.86,P,P,P,P
1187300,HRCC,2014-05-18 02:45,13.4,6.1,139,2.86,P,P,P,P
1187300,HRCC,2014-05-18 03:00,13.3,6,136,2.84,P,P,P,P
1187300,HRCC,2014-05-18 03:15,13.3,6,136,2.84,P,P,P,P
1187300,HRCC,2014-05-18 03:30,13.2,5.6,136,2.84,P,P,P,P
1187300,HRCC,2014-05-18 03:45,13.1,5.4,133,2.82,P,P,P,P
1187300,HRCC,2014-05-18 04:00,13.1,5,133,2.82,P,P,P,P
1187300,HRCC,2014-05-18 04:15,13,4.9,132,2.81,P,P,P,P
1187300,HRCC,2014-05-18 04:30,12.9,4.6,130,2.8,P,P,P,P
1187300,HRCC,2014-05-18 04:45,12.8,4.3,130,2.8,P,P,P,P
1187300,HRCC,2014-05-18 05:00,12.7,4.1,129,2.79,P,P,P,P
1187300,HRCC,2014-05-18 05:15,12.6,4,127,2.78,P,P,P,P
1187300,HRCC,2014-05-18 05:30,12.6,4.4,127,2.78,P,P,P,P
1187300,HRCC,2014-05-18 05:45,12.5,3.9,125,2.77,P,P,P,P
1187300,HRCC,2014-05-18 06:00,12.4,3.8,123,2.76,P,P,P,P
1187300,HRCC,2014-05-18 06:15,12.3,3.7,122,2.75,P,P,P,P
1187300,HRCC,2014-05-18 06:30,12.3,3.8,122,2.75,P,P,P,P
1187300,HRCC,2014-05-18 06:45,12.2,3.9,120,2.74,P,P,P,P
1187300,HRCC,2014-05-18 07:00,12.1,4,120,2.74,P,P,P,P
1187300,HRCC,2014-05-18 07:15,12.1,4.6,119,2.73,P,P,P,P
1187300,HRCC,2014-05-18 07:30,12,5.7,119,2.73,P,P,P,P
1187300,HRCC,2014-05-18 07:45,12,8.2,118,2.72,P,P,P,P
1187300,HRCC,2014-05-18 08:00,12,9.8,116,2.71,P,P,P,P
1187300,HRCC,2014-05-18 08:15,11.9,10.4,115,2.7,P,P,P,P
1187300,HRCC,2014-05-18 08:30,11.9,11.1,115,2.7,P,P,P,P
1187300,HRCC,2014-05-18 08:45,11.9,11.8,114,2.69,P,P,P,P
1187300,HRCC,2014-05-18 09:00,11.9,12,112,2.68,P,P,P,P
1187300,HRCC,2014-05-18 09:15,11.9,12.5,112,2.68,P,P,P,P
1187300,HRCC,2014-05-18 09:30,12,12.9,112,2.68,P,P,P,P
1187300,HRCC,2014-05-18 09:45,12,13.3,111,2.67,P,P,P,P
1187300,HRCC,2014-05-18 10:00,12.1,13.7,110,2.66,P,P,P,P
1187300,HRCC,2014-05-18 10:15,12.1,14.2,110,2.66,P,P,P,P
1187300,HRCC,2014-05-18 10:30,12.2,14.6,110,2.66,P,P,P,P
1187300,HRCC,2014-05-18 10:45,12.3,15,109,2.65,P,P,P,P
1187300,HRCC,2014-05-18 11:00,12.4,15.5,109,2.65,P,P,P,P
1187300,HRCC,2014-05-18 11:15,12.5,15.9,107,2.64,P,P,P,P
1187300,HRCC,2014-05-18 11:30,12.6,16.1,106,2.63,P,P,P,P
1187300,HRCC,2014-05-18 11:45,12.8,16.5,106,2.63,P,P,P,P
1187300,HRCC,2014-05-18 12:00,12.9,16.8,105,2.62,P,P,P,P
1187300,HRCC,2014-05-18 12:15,13.1,17.6,105,2.62,P,P,P,P
1187300,HRCC,2014-05-18 12:30,13.3,17.6,103,2.61,P,P,P,P
1187300,HRCC,2014-05-18 12:45,13.4,17.3,102,2.6,P,P,P,P
1187300,HRCC,2014-05-18 13:00,13.6,17.8,102,2.6,P,P,P,P
1187300,HRCC,2014-05-18 13:15,13.6,17.3,102,2.6,P,P,P,P
1187300,HRCC,2014-05-18 13:30,13.7,17.8,101,2.59,P,P,P,P
1187300,HRCC,2014-05-18 13:45,13.8,18.1,101,2.59,P,P,P,P
1187300,HRCC,2014-05-18 14:00,13.9,18.6,100,2.58,P,P,P,P
1187300,HRCC,2014-05-18 14:15,14,17.8,98,2.57,P,P,P,P
1187300,HRCC,2014-05-18 14:30,14,18.1,98,2.57,P,P,P,P
1187300,HRCC,2014-05-18 14:45,14.1,18.8,97,2.56,P,P,P,P
1187300,HRCC,2014-05-18 15:00,14.2,18.6,97,2.56,P,P,P,P
1187300,HRCC,2014-05-18 15:15,14.2,18.4,95,2.55,P,P,P,P
1187300,HRCC,2014-05-18 15:30,14.2,19,95,2.55,P,P,P,P
1187300,HRCC,2014-05-18 15:45,14.2,18.6,94,2.54,P,P,P,P
1187300,HRCC,2014-05-18 16:00,14.2,18.3,94,2.54,P,P,P,P
1187300,HRCC,2014-05-18 16:15,14.1,18.5,92,2.53,P,P,P,P
1187300,HRCC,2014-05-18 16:30,14.1,18.3,92,2.53,P,P,P,P
1187300,HRCC,2014-05-18 16:45,14.1,17.7,91,2.52,P,P,P,P
1187300,HRCC,2014-05-18 17:00,14,17.9,91,2.52,P,P,P,P
1187300,HRCC,2014-05-18 17:15,14,18.3,91,2.52,P,P,P,P
1187300,HRCC,2014-05-18 17:30,14,17.4,90,2.51,P,P,P,P
1187300,HRCC,2014-05-18 17:45,14,16.8,89,2.5,P,P,P,P
1187300,HRCC,2014-05-18 18:00,13.9,16.8,89,2.5,P,P,P,P
1187300,HRCC,2014-05-18 18:15,13.9,16.2,89,2.5,P,P,P,P
1187300,HRCC,2014-05-18 18:30,13.9,15.7,88,2.49,P,P,P,P
1187300,HRCC,2014-05-18 18:45,13.8,15.3,88,2.49,P,P,P,P
1187300,HRCC,2014-05-18 19:00,13.8,14.9,87,2.48,P,P,P,P
1187300,HRCC,2014-05-18 19:15,13.8,14.4,87,2.48,P,P,P,P
1187300,HRCC,2014-05-18 19:30,13.7,14,85,2.47,P,P,P,P
1187300,HRCC,2014-05-18 19:45,13.7,13.3,85,2.47,P,P,P,P
1187300,HRCC,2014-05-18 20:00,13.7,12.4,84,2.46,P,P,P,P
1187300,HRCC,2014-05-18 20:15,13.6,11.6,84,2.46,P,P,P,P
1187300,HRCC,2014-05-18 20:30,13.6,11,83,2.45,P,P,P,P
1187300,HRCC,2014-05-18 20:45,13.6,10.4,83,2.45,P,P,P,P
1187300,HRCC,2014-05-18 21:00,13.5,9.8,82,2.44,P,P,P,P
1187300,HRCC,2014-05-18 21:15,13.5,9.5,82,2.44,P,P,P,P
1187300,HRCC,2014-05-18 21:30,13.4,9.1,82,2.44,P,P,P,P
1187300,HRCC,2014-05-18 21:45,13.4,8.8,81,2.43,P,P,P,P
1187300,HRCC,2014-05-18 22:00,13.4,8.6,81,2.43,P,P,P,P
1187300,HRCC,2014-05-18 22:15,13.3,8.4,80,2.42,P,P,P,P
1187300,HRCC,2014-05-18 22:30,13.3,8.2,80,2.42,P,P,P,P
1187300,HRCC,2014-05-18 22:45,13.2,8,80,2.42,P,P,P,P
1187300,HRCC,2014-05-18 23:00,13.2,7.8,79,2.41,P,P,P,P
1187300,HRCC,2014-05-18 23:15,13.1,7.8,79,2.41,P,P,P,P
1187300,HRCC,2014-05-18 23:30,13,7.9,78,2.4,P,P,P,P
1187300,HRCC,2014-05-18 23:45,13,7.8,78,2.4,P,P,P,P
1187300,HRCC,2014-05-19 00:00,12.9,7.5,78,2.4,P,P,P,P
1187300,HRCC,2014-05-19 00:15,12.9,7.5,77,2.39,P,P,P,P
1187300,HRCC,2014-05-19 00:30,12.8,7.5,77,2.39,P,P,P,P
1187300,HRCC,2014-05-19 00:45,12.8,7.1,76,2.38,P,P,P,P
1187300,HRCC,2014-05-19 01:00,12.7,6.7,76,2.38,P,P,P,P
1187300,HRCC,2014-05-19 01:15,12.6,6.8,76,2.38,P,P,P,P
1187300,HRCC,2014-05-19 01:30,12.6,6,76,2.38,P,P,P,P
1187300,HRCC,2014-05-19 01:45,12.5,5.7,74,2.37,P,P,P,P
1187300,HRCC,2014-05-19 02:00,12.4,5.4,74,2.37,P,P,P,P
1187300,HRCC,2014-05-19 02:15,12.4,5,73,2.36,P,P,P,P
1187300,HRCC,2014-05-19 02:30,12.3,4.8,73,2.36,P,P,P,P
1187300,HRCC,2014-05-19 02:45,12.2,4.5,73,2.36,P,P,P,P
1187300,HRCC,2014-05-19 03:00,12.2,4.2,72,2.35,P,P,P,P
1187300,HRCC,2014-05-19 03:15,12.1,4.1,72,2.35,P,P,P,P
1187300,HRCC,2014-05-19 03:30,12,4,72,2.35,P,P,P,P
1187300,HRCC,2014-05-19 03:45,12,3.8,71,2.34,P,P,P,P
1187300,HRCC,2014-05-19 04:00,11.9,3.6,71,2.34,P,P,P,P
1187300,HRCC,2014-05-19 04:15,11.8,3.3,69,2.33,P,P,P,P
1187300,HRCC,2014-05-19 04:30,11.8,3.2,69,2.33,P,P,P,P
1187300,HRCC,2014-05-19 04:45,11.7,3,69,2.33,P,P,P,P
1187300,HRCC,2014-05-19 05:00,11.6,3.1,69,2.33,P,P,P,P
1187300,HRCC,2014-05-19 05:15,11.6,2.8,68,2.32,P,P,P,P
1187300,HRCC,2014-05-19 05:30,11.5,2.9,68,2.32,P,P,P,P
1187300,HRCC,2014-05-19 05:45,11.4,2.9,68,2.32,P,P,P,P
1187300,HRCC,2014-05-19 06:00,11.4,2.8,68,2.32,P,P,P,P
1187300,HRCC,2014-05-19 06:15,11.3,2.9,67,2.31,P,P,P,P
1187300,HRCC,2014-05-19 06:30,11.3,3.1,67,2.31,P,P,P,P
1187300,HRCC,2014-05-19 06:45,11.2,3.3,67,2.31,P,P,P,P
1187300,HRCC,2014-05-19 07:00,11.2,3.5,67,2.31,P,P,P,P
1187300,HRCC,2014-05-19 07:15,11.1,3.9,66,2.3,P,P,P,P
1187300,HRCC,2014-05-19 07:30,11.1,5.8,66,2.3,P,P,P,P
1187300,HRCC,2014-05-19 07:45,11.1,8.8,66,2.3,P,P,P,P
1187300,HRCC,2014-05-19 08:00,11.1,9.8,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 08:15,11.1,10.9,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 08:30,11.1,11.5,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 08:45,11.1,12.4,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 09:00,11.1,13,64,2.28,P,P,P,P
1187300,HRCC,2014-05-19 09:15,11.2,13.4,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 09:30,11.2,13.7,65,2.29,P,P,P,P
1187300,HRCC,2014-05-19 09:45,11.3,13.9,64,2.28,P,P,P,P
1187300,HRCC,2014-05-19 10:00,11.4,14.1,64,2.28,P,P,P,P
1187300,HRCC,2014-05-19 10:15,11.5,14.4,64,2.28,P,P,P,P
1187300,HRCC,2014-05-19 10:30,11.6,14.9,63,2.27,P,P,P,P
1187300,HRCC,2014-05-19 10:45,11.7,15.5,63,2.27,P,P,P,P
1187300,HRCC,2014-05-19 11:00,11.8,15.6,63,2.27,P,P,P,P
1187300,HRCC,2014-05-19 11:15,11.9,15.9,62,2.26,P,P,P,P
1187300,HRCC,2014-05-19 11:30,12.1,16.5,62,2.26,P,P,P,P
1187300,HRCC,2014-05-19 11:45,12.3,16.6,62,2.26,P,P,P,P
1187300,HRCC,2014-05-19 12:00,12.4,16.5,61,2.25,P,P,P,P
1187300,HRCC,2014-05-19 12:15,12.6,16.7,61,2.25,P,P,P,P
1187300,HRCC,2014-05-19 12:30,12.7,16.9,61,2.25,P,P,P,P
1187300,HRCC,2014-05-19 12:45,12.9,17.6,61,2.25,P,P,P,P
1187300,HRCC,2014-05-19 13:00,13.1,17.6,61,2.25,P,P,P,P
1187300,HRCC,2014-05-19 13:15,13.2,17.7,60,2.24,P,P,P,P
1187300,HRCC,2014-05-19 13:30,13.2,17.6,60,2.24,P,P,P,P
1187300,HRCC,2014-05-19 13:45,13.3,17,60,2.24,P,P,P,P
1187300,HRCC,2014-05-19 14:00,13.3,18.2,60,2.24,P,P,P,P
1187300,HRCC,2014-05-19 14:15,13.2,17.1,60,2.23,P,P,P,P
1187300,HRCC,2014-05-19 14:30,13.2,17.4,60,2.23,P,P,P,P
1187300,HRCC,2014-05-19 14:45,13.2,17.8,60,2.23,P,P,P,P
1187300,HRCC,2014-05-19 15:00,13.2,17.8,60,2.23,P,P,P,P
1187300,HRCC,2014-05-19 15:15,13.2,18.8,59,2.22,P,P,P,P
1187300,HRCC,2014-05-19 15:30,13.2,17.6,58,2.21,P,P,P,P
1187300,HRCC,2014-05-19 15:45,13.2,17.9,58,2.21,P,P,P,P
1187300,HRCC,2014-05-19 16:00,13.2,18.9,59,2.22,P,P,P,P
1187300,HRCC,2014-05-19 16:15,13.2,18.4,58,2.21,P,P,P,P
1187300,HRCC,2014-05-19 16:30,13.2,18.7,58,2.21,P,P,P,P
1187300,HRCC,2014-05-19 16:45,13.2,17.6,58,2.21,P,P,P,P
1187300,HRCC,2014-05-19 17:00,13.1,18.2,57,2.2,P,P,P,P
1187300,HRCC,2014-05-19 17:15,13.1,17.7,57,2.2,P,P,P,P
1187300,HRCC,2014-05-19 17:30,13.1,17.6,57,2.2,P,P,P,P
1187300,HRCC,2014-05-19 17:45,13.1,16.8,57,2.2,P,P,P,P
1187300,HRCC,2014-05-19 18:00,13.1,16.3,56,2.19,P,P,P,P
1187300,HRCC,2014-05-19 18:15,13.1,16.4,56,2.19,P,P,P,P
1187300,HRCC,2014-05-19 18:30,13,15.8,56,2.19,P,P,P,P
1187300,HRCC,2014-05-19 18:45,13,16.3,56,2.19,P,P,P,P
1187300,HRCC,2014-05-19 19:00,13,16.1,55,2.18,P,P,P,P
1187300,HRCC,2014-05-19 19:15,13,15.1,55,2.18,P,P,P,P
1187300,HRCC,2014-05-19 19:30,13,14,55,2.18,P,P,P,P
1187300,HRCC,2014-05-19 19:45,13,13.3,54,2.17,P,P,P,P
1187300,HRCC,2014-05-19 20:00,13,12.8,54,2.17,P,P,P,P
1187300,HRCC,2014-05-19 20:15,12.9,12.2,54,2.17,P,P,P,P
1187300,HRCC,2014-05-19 20:30,12.9,11.8,54,2.17,P,P,P,P
1187300,HRCC,2014-05-19 20:45,12.9,11.4,53,2.16,P,P,P,P
1187300,HRCC,2014-05-19 21:00,12.9,11,53,2.16,P,P,P,P
1187300,HRCC,2014-05-19 21:15,12.8,10.8,53,2.16,P,P,P,P
1187300,HRCC,2014-05-19 21:30,12.8,10.4,53,2.16,P,P,P,P
1187300,HRCC,2014-05-19 21:45,12.8,10.3,53,2.16,P,P,P,P
1187300,HRCC,2014-05-19 22:00,12.8,10.4,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 22:15,12.7,10.4,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 22:30,12.7,10,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 22:45,12.7,9.6,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 23:00,12.6,9.3,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 23:15,12.6,9.1,52,2.15,P,P,P,P
1187300,HRCC,2014-05-19 23:30,12.6,8.7,51,2.14,P,P,P,P
1187300,HRCC,2014-05-19 23:45,12.5,8.5,51,2.14,P,P,P,P
1187300,HRCC,2014-05-20 00:00,12.5,8.3,51,2.14,P,P,P,P
1187300,HRCC,2014-05-20 00:15,12.5,8,51,2.14,P,P,P,P
