Date,Time,Water Temp C,Water RowID,SiteID,Water LoggerID,Date Time
27-Jun-13,03:00,20.96,,HRCC,9734130,2013-06-27 03:00
27-Jun-13,03:30,20.841,,HRCC,9734130,2013-06-27 03:30
27-Jun-13,04:00,20.698,,HRCC,9734130,2013-06-27 04:00
27-Jun-13,04:30,20.555,,HRCC,9734130,2013-06-27 04:30
27-Jun-13,05:00,20.412,,HRCC,9734130,2013-06-27 05:00
27-Jun-13,05:30,20.293,,HRCC,9734130,2013-06-27 05:30
27-Jun-13,06:00,20.15,,HRCC,9734130,2013-06-27 06:00
27-Jun-13,06:30,20.031,,HRCC,9734130,2013-06-27 06:30
27-Jun-13,07:00,19.936,,HRCC,9734130,2013-06-27 07:00
27-Jun-13,07:30,19.865,,HRCC,9734130,2013-06-27 07:30
27-Jun-13,08:00,19.817,,HRCC,9734130,2013-06-27 08:00
27-Jun-13,08:30,19.77,,HRCC,9734130,2013-06-27 08:30
27-Jun-13,09:00,19.746,,HRCC,9734130,2013-06-27 09:00
27-Jun-13,09:30,19.77,,HRCC,9734130,2013-06-27 09:30
27-Jun-13,10:00,19.77,,HRCC,9734130,2013-06-27 10:00
27-Jun-13,10:30,19.817,,HRCC,9734130,2013-06-27 10:30
27-Jun-13,11:00,19.841,,HRCC,9734130,2013-06-27 11:00
