Plot Title: ECO66G12-Water,,,,,,,,,,
,Date / Time,Water BP psi,Water Temp oC,Air BP psi,Water Level ft,Air Temp oC,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10229557, SEN S/N: 10229557)","Temp, °C (LGR S/N: 10229557, SEN S/N: 10229557)","Abs Pres Barom., psi (LGR S/N: 10229571, SEN S/N: 10229571)","Water Level, feet (LGR S/N: 10229557)","Temp, °C (LGR S/N: 10229571, SEN S/N: 10229571)",Coupler Detached (LGR S/N: 10229557),Coupler Attached (LGR S/N: 10229557),Stopped (LGR S/N: 10229557),End Of File (LGR S/N: 10229557)
1543,2/14/2014 14:00,14.6038,3.998,14.2439,0.781,-0.887,,,,
1544,2/14/2014 14:30,14.6065,4.102,14.2427,0.789,-0.213,,,,
1545,2/14/2014 15:00,14.6112,4.207,14.2527,0.777,0.01,,,,
1546,2/14/2014 15:30,14.6159,4.207,14.2566,0.779,0.343,,,,
1547,2/14/2014 16:00,14.6185,4.311,14.2582,0.781,1.112,,,,
1548,2/14/2014 16:30,14.6162,4.311,14.2576,0.777,1.439,,,,
1549,2/14/2014 17:00,14.6118,4.415,14.2569,0.769,1.764,,,,
1550,2/14/2014 17:30,14.6141,4.415,14.2598,0.768,1.872,,,,
1551,2/14/2014 18:00,14.6073,4.415,14.2547,0.764,1.764,,,,
1552,2/14/2014 18:30,14.6141,4.415,14.2611,0.765,1.221,,,,
1553,2/14/2014 19:00,14.605,4.415,14.2527,0.763,0.453,,,,
1554,2/14/2014 19:30,14.605,4.415,14.2584,0.75,-0.213,,,,
1555,2/14/2014 20:00,14.6002,4.311,14.2619,0.731,-0.437,,,,
1556,2/14/2014 20:30,14.6094,4.311,14.2642,0.746,-0.437,,,,
1557,2/14/2014 21:00,14.6021,4.207,14.2675,0.722,-0.662,,,,
1558,2/14/2014 21:30,14.5885,4.207,14.2562,0.717,-0.662,,,,
1559,2/14/2014 22:00,14.6065,4.102,14.2675,0.732,-0.662,,,,
1560,2/14/2014 22:30,14.5973,4.102,14.2613,0.725,-0.549,,,,
1561,2/14/2014 23:00,14.5859,4.102,14.25,0.725,-0.549,,,,
1562,2/14/2014 23:30,14.5879,3.998,14.2568,0.714,-0.549,,,,
1563,2/15/2014 0:00,14.5879,3.998,14.2562,0.715,-0.662,,,,
1564,2/15/2014 0:30,14.5879,3.998,14.2545,0.719,-0.549,,,,
1565,2/15/2014 1:00,14.5833,3.998,14.2505,0.718,-0.437,,,,
1566,2/15/2014 1:30,14.5856,3.998,14.2574,0.707,-0.437,,,,
1567,2/15/2014 2:00,14.5879,3.998,14.2601,0.706,-0.325,,,,
1568,2/15/2014 2:30,14.5808,3.893,14.2556,0.7,-0.325,,,,
1569,2/15/2014 3:00,14.5648,3.893,14.2443,0.69,-0.325,,,,
1570,2/15/2014 3:30,14.5625,3.893,14.2421,0.689,-0.325,,,,
1571,2/15/2014 4:00,14.5602,3.893,14.2404,0.688,-0.213,,,,
1572,2/15/2014 4:30,14.5534,3.893,14.2398,0.674,-0.325,,,,
1573,2/15/2014 5:00,14.5602,3.893,14.2381,0.693,-0.213,,,,
1574,2/15/2014 5:30,14.5579,3.893,14.2404,0.683,-0.213,,,,
1575,2/15/2014 6:00,14.5579,3.893,14.2427,0.677,-0.213,,,,
1576,2/15/2014 6:30,14.5534,3.893,14.2404,0.672,-0.213,,,,
1577,2/15/2014 7:00,14.5487,3.893,14.2404,0.662,-0.213,,,,
1578,2/15/2014 7:30,14.5534,3.893,14.2427,0.667,-0.213,,,,
1579,2/15/2014 8:00,14.5556,3.893,14.246,0.664,-0.437,,,,
1580,2/15/2014 8:30,14.5556,3.893,14.2466,0.663,-0.774,,,,
1581,2/15/2014 9:00,14.5625,3.893,14.2523,0.666,-1.001,,,,
1582,2/15/2014 9:30,14.5576,3.788,14.254,0.65,-1.114,,,,
1583,2/15/2014 10:00,14.5622,3.788,14.2562,0.656,-1.114,,,,
1584,2/15/2014 10:30,14.5625,3.893,14.2584,0.652,-0.213,,,,
1585,2/15/2014 11:00,14.5556,3.893,14.2578,0.637,0.563,,,,
1586,2/15/2014 11:30,14.5558,3.998,14.2547,0.645,1.764,,,,
1587,2/15/2014 12:00,14.5537,3.998,14.2572,0.634,3.155,,,,
1588,2/15/2014 12:30,14.5493,4.102,14.254,0.631,4.311,,,,
1589,2/15/2014 13:00,14.5476,4.311,14.256,0.623,5.141,,,,
1590,2/15/2014 13:30,14.5502,4.415,14.255,0.631,6.268,,,,
1591,2/15/2014 14:00,14.5393,4.623,14.2494,0.619,7.381,,,,
1592,2/15/2014 14:30,14.5421,4.831,14.2494,0.625,8.68,,,,
1593,2/15/2014 15:00,14.5381,5.037,14.2427,0.632,9.571,,,,
1594,2/15/2014 15:30,14.5318,5.244,14.2443,0.613,9.866,,,,
1595,2/15/2014 16:00,14.5299,5.347,14.2384,0.623,10.455,,,,
1596,2/15/2014 16:30,14.5303,5.552,14.2397,0.621,9.866,,,,
1597,2/15/2014 17:00,14.5306,5.655,14.2408,0.619,10.063,,,,
1598,2/15/2014 17:30,14.5287,5.757,14.2408,0.614,10.063,,,,
1599,2/15/2014 18:00,14.5332,5.757,14.2418,0.622,8.978,,,,
1600,2/15/2014 18:30,14.5381,5.86,14.2442,0.628,7.682,,,,
1601,2/15/2014 19:00,14.5426,5.86,14.2508,0.623,6.775,,,,
1602,2/15/2014 19:30,14.5453,5.962,14.2507,0.63,5.86,,,,
1603,2/15/2014 20:00,14.5498,5.962,14.261,0.616,5.244,,,,
1604,2/15/2014 20:30,14.5567,5.962,14.2687,0.615,4.519,,,,
1605,2/15/2014 21:00,14.5564,5.86,14.2727,0.605,3.998,,,,
1606,2/15/2014 21:30,14.5586,5.86,14.2746,0.605,3.472,,,,
1607,2/15/2014 22:00,14.5653,5.757,14.2816,0.605,3.049,,,,
1608,2/15/2014 22:30,14.565,5.655,14.2816,0.604,2.624,,,,
1609,2/15/2014 23:00,14.5692,5.552,14.2862,0.603,2.195,,,,
1610,2/15/2014 23:30,14.5553,5.45,14.275,0.597,1.764,,,,
1611,2/16/2014 0:00,14.5573,5.347,14.2797,0.591,1.33,,,,
1612,2/16/2014 0:30,14.5615,5.244,14.2848,0.589,1.003,,,,
1613,2/16/2014 1:00,14.5498,5.141,14.2787,0.576,0.674,,,,
1614,2/16/2014 1:30,14.5564,5.037,14.2816,0.584,0.343,,,,
1615,2/16/2014 2:00,14.5538,4.934,14.2781,0.586,0.121,,,,
1616,2/16/2014 2:30,14.5535,4.831,14.2816,0.578,-0.102,,,,
1617,2/16/2014 3:00,14.5511,4.727,14.2849,0.564,-0.325,,,,
1618,2/16/2014 3:30,14.5529,4.623,14.2839,0.571,-0.549,,,,
1619,2/16/2014 4:00,14.5505,4.519,14.2833,0.566,-0.662,,,,
1620,2/16/2014 4:30,14.5458,4.519,14.2806,0.562,-0.774,,,,
1621,2/16/2014 5:00,14.5455,4.415,14.2827,0.556,-0.774,,,,
1622,2/16/2014 5:30,14.5522,4.311,14.2851,0.566,-0.774,,,,
1623,2/16/2014 6:00,14.5453,4.311,14.2845,0.552,-0.887,,,,
1624,2/16/2014 6:30,14.545,4.207,14.2845,0.551,-0.887,,,,
1625,2/16/2014 7:00,14.554,4.102,14.289,0.561,-0.887,,,,
1626,2/16/2014 7:30,14.5493,4.102,14.2884,0.552,-1.001,,,,
1627,2/16/2014 8:00,14.5537,3.998,14.2964,0.544,-1.228,,,,
1628,2/16/2014 8:30,14.5648,3.893,14.3042,0.551,-1.456,,,,
1629,2/16/2014 9:00,14.5602,3.893,14.2997,0.551,-1.456,,,,
1630,2/16/2014 9:30,14.5602,3.893,14.3026,0.544,-1.341,,,,
1631,2/16/2014 10:00,14.5625,3.893,14.2997,0.556,-1.001,,,,
1632,2/16/2014 10:30,14.5534,3.893,14.2985,0.538,-0.325,,,,
1633,2/16/2014 11:00,14.5513,3.998,14.2962,0.539,0.563,,,,
1634,2/16/2014 11:30,14.547,4.102,14.2903,0.542,1.656,,,,
1635,2/16/2014 12:00,14.5405,4.207,14.2916,0.524,3.261,,,,
1636,2/16/2014 12:30,14.5453,4.311,14.2923,0.534,4.727,,,,
1637,2/16/2014 13:00,14.5299,4.519,14.2748,0.539,6.166,,,,
1638,2/16/2014 13:30,14.519,4.727,14.2661,0.534,7.983,,,,
1639,2/16/2014 14:00,14.5126,4.934,14.2585,0.536,11.722,,,,
1640,2/16/2014 14:30,14.4972,5.141,14.244,0.534,13.654,,,,
1641,2/16/2014 15:00,14.4798,5.45,14.2259,0.536,14.517,,,,
1642,2/16/2014 15:30,14.4687,5.552,14.2173,0.53,13.75,,,,
1643,2/16/2014 16:00,14.4716,5.757,14.2211,0.528,14.038,,,,
1644,2/16/2014 16:30,14.4678,6.064,14.2153,0.533,13.365,,,,
1645,2/16/2014 17:00,14.4616,6.268,14.2064,0.539,13.846,,,,
1646,2/16/2014 17:30,14.4595,6.37,14.206,0.535,13.75,,,,
1647,2/16/2014 18:00,14.4666,6.471,14.2107,0.541,13.365,,,,
1648,2/16/2014 18:30,14.4714,6.573,14.2166,0.538,11.916,,,,
1649,2/16/2014 19:00,14.4717,6.674,14.216,0.54,10.944,,,,
1650,2/16/2014 19:30,14.4652,6.775,14.2104,0.538,10.748,,,,
1651,2/16/2014 20:00,14.479,6.775,14.2224,0.542,10.455,,,,
1652,2/16/2014 20:30,14.4814,6.877,14.2224,0.548,9.571,,,,
1653,2/16/2014 21:00,14.4769,6.877,14.222,0.538,9.077,,,,
1654,2/16/2014 21:30,14.4864,6.978,14.2318,0.537,8.779,,,,
1655,2/16/2014 22:00,14.4932,6.978,14.2398,0.535,8.581,,,,
1656,2/16/2014 22:30,14.5049,7.079,14.2476,0.544,8.779,,,,
1657,2/16/2014 23:00,14.5096,7.079,14.2504,0.548,8.879,,,,
1658,2/16/2014 23:30,14.5096,7.079,14.2566,0.534,8.779,,,,
1659,2/17/2014 0:00,14.5167,7.179,14.263,0.535,8.68,,,,
1660,2/17/2014 0:30,14.5235,7.179,14.2669,0.542,8.581,,,,
1661,2/17/2014 1:00,14.519,7.179,14.2659,0.534,8.382,,,,
1662,2/17/2014 1:30,14.5118,7.079,14.2588,0.534,7.882,,,,
1663,2/17/2014 2:00,14.5167,7.179,14.2661,0.528,7.983,,,,
1664,2/17/2014 2:30,14.5235,7.179,14.2717,0.531,8.182,,,,
1665,2/17/2014 3:00,14.5305,7.179,14.2774,0.534,7.983,,,,
1666,2/17/2014 3:30,14.5279,7.079,14.2761,0.531,7.28,,,,
1667,2/17/2014 4:00,14.5302,7.079,14.2804,0.526,6.37,,,,
1668,2/17/2014 4:30,14.5299,6.978,14.2813,0.524,5.655,,,,
1669,2/17/2014 5:00,14.5318,6.877,14.282,0.526,4.934,,,,
1670,2/17/2014 5:30,14.5315,6.775,14.2852,0.518,4.207,,,,
1671,2/17/2014 6:00,14.5358,6.674,14.2916,0.514,3.683,,,,
1672,2/17/2014 6:30,14.5379,6.573,14.2929,0.515,3.049,,,,
1673,2/17/2014 7:00,14.5397,6.471,14.2969,0.51,2.517,,,,
1674,2/17/2014 7:30,14.5418,6.37,14.2965,0.516,1.98,,,,
1675,2/17/2014 8:00,14.5392,6.268,14.2983,0.506,1.439,,,,
1676,2/17/2014 8:30,14.5455,6.064,14.3029,0.51,1.003,,,,
1677,2/17/2014 9:00,14.5453,5.962,14.308,0.498,0.674,,,,
1678,2/17/2014 9:30,14.5495,5.86,14.3115,0.499,0.453,,,,
1679,2/17/2014 10:00,14.5447,5.757,14.3091,0.494,0.453,,,,
1680,2/17/2014 10:30,14.547,5.757,14.3129,0.49,1.656,,,,
1681,2/17/2014 11:00,14.5447,5.757,14.3087,0.495,2.624,,,,
1682,2/17/2014 11:30,14.54,5.757,14.3067,0.489,3.998,,,,
1683,2/17/2014 12:00,14.54,5.757,14.3078,0.486,5.552,,,,
1684,2/17/2014 12:30,14.5335,5.86,14.302,0.484,7.481,,,,
1685,2/17/2014 13:00,14.5338,5.962,14.2974,0.496,8.779,,,,
1686,2/17/2014 13:30,14.5252,6.166,14.2907,0.491,9.669,,,,
1687,2/17/2014 14:00,14.5187,6.268,14.2838,0.492,11.334,,,,
1688,2/17/2014 14:30,14.5078,6.471,14.2746,0.488,12.594,,,,
1689,2/17/2014 15:00,14.5015,6.674,14.2724,0.479,13.461,,,,
1690,2/17/2014 15:30,14.4952,6.877,14.2672,0.476,14.613,,,,
1691,2/17/2014 16:00,14.489,7.079,14.2574,0.485,16.141,,,,
1692,2/17/2014 16:30,14.4893,7.179,14.2559,0.489,16.713,,,,
1693,2/17/2014 17:00,14.4807,7.381,14.2489,0.485,14.996,,,,
1694,2/17/2014 17:30,14.474,7.481,14.2394,0.492,13.654,,,,
1695,2/17/2014 18:00,14.4722,7.582,14.2363,0.494,13.076,,,,
1696,2/17/2014 18:30,14.4652,7.582,14.2302,0.492,12.787,,,,
1697,2/17/2014 19:00,14.4655,7.682,14.2302,0.493,11.916,,,,
1698,2/17/2014 19:30,14.4633,7.682,14.2283,0.492,11.139,,,,
1699,2/17/2014 20:00,14.4587,7.682,14.223,0.494,10.553,,,,
1700,2/17/2014 20:30,14.459,7.782,14.2227,0.495,10.063,,,,
1701,2/17/2014 21:00,14.4521,7.782,14.216,0.495,9.669,,,,
1702,2/17/2014 21:30,14.4384,7.782,14.2037,0.492,9.472,,,,
1703,2/17/2014 22:00,14.441,7.882,14.2044,0.496,9.176,,,,
1704,2/17/2014 22:30,14.4456,7.882,14.2088,0.497,9.571,,,,
1705,2/17/2014 23:00,14.441,7.882,14.2101,0.483,10.259,,,,
1706,2/17/2014 23:30,14.4501,7.882,14.2111,0.502,10.455,,,,
1707,2/18/2014 0:00,14.4389,7.983,14.2059,0.488,10.748,,,,
1708,2/18/2014 0:30,14.4416,8.082,14.203,0.501,11.041,,,,
1709,2/18/2014 1:00,14.4581,8.282,14.203,0.539,11.916,,,,
1710,2/18/2014 1:30,14.4627,8.282,14.2035,0.548,12.013,,,,
1711,2/18/2014 2:00,14.4627,8.282,14.1985,0.56,11.916,,,,
1712,2/18/2014 2:30,14.4674,8.282,14.1957,0.577,11.819,,,,
1713,2/18/2014 3:00,14.4813,8.382,14.1917,0.618,11.916,,,,
1714,2/18/2014 3:30,14.4881,8.382,14.1892,0.64,12.304,,,,
1715,2/18/2014 4:00,14.479,8.382,14.1847,0.629,12.304,,,,
1716,2/18/2014 4:30,14.4793,8.481,14.183,0.634,12.401,,,,
1717,2/18/2014 5:00,14.4704,8.581,14.1789,0.623,12.497,,,,
1718,2/18/2014 5:30,14.4704,8.581,14.1802,0.62,12.304,,,,
1719,2/18/2014 6:00,14.4662,8.68,14.183,0.604,12.401,,,,
1720,2/18/2014 6:30,14.4616,8.68,14.1812,0.597,12.497,,,,
1721,2/18/2014 7:00,14.4597,8.779,14.1847,0.585,12.304,,,,
1722,2/18/2014 7:30,14.4597,8.779,14.1869,0.58,12.304,,,,
1723,2/18/2014 8:00,14.4553,8.879,14.1888,0.565,12.207,,,,
1724,2/18/2014 8:30,14.4645,8.879,14.196,0.57,12.304,,,,
1725,2/18/2014 9:00,14.4694,8.978,14.2028,0.565,12.304,,,,
1726,2/18/2014 9:30,14.4785,8.978,14.205,0.581,12.304,,,,
1727,2/18/2014 10:00,14.4742,9.077,14.2043,0.573,12.594,,,,
1728,2/18/2014 10:30,14.472,9.077,14.2099,0.555,12.787,,,,
1729,2/18/2014 11:00,14.4723,9.176,14.2102,0.555,13.269,,,,
1730,2/18/2014 11:30,14.4771,9.275,14.2127,0.56,13.75,,,,
1731,2/18/2014 12:00,14.4797,9.373,14.218,0.554,14.325,,,,
1732,2/18/2014 12:30,14.4778,9.472,14.2185,0.549,14.804,,,,
1733,2/18/2014 13:00,14.4807,9.669,14.2208,0.55,15.664,,,,
1734,2/18/2014 13:30,14.4767,9.866,14.2207,0.541,16.046,,,,
1735,2/18/2014 14:00,14.4727,10.063,14.2128,0.55,16.713,,,,
1736,2/18/2014 14:30,14.4639,10.161,14.2051,0.547,17.379,,,,
1737,2/18/2014 15:00,14.4621,10.357,14.2025,0.549,18.14,,,,
1738,2/18/2014 15:30,14.4511,10.455,14.1953,0.541,18.045,,,,
1739,2/18/2014 16:00,14.4582,10.553,14.1947,0.558,17.95,,,,
1740,2/18/2014 16:30,14.4562,10.651,14.1989,0.544,17.475,,,,
1741,2/18/2014 17:00,14.454,10.651,14.197,0.543,16.713,,,,
1742,2/18/2014 17:30,14.4565,10.748,14.1964,0.55,16.618,,,,
1743,2/18/2014 18:00,14.4588,10.748,14.2012,0.545,16.237,,,,
1744,2/18/2014 18:30,14.4658,10.748,14.206,0.55,15.855,,,,
1745,2/18/2014 19:00,14.4679,10.748,14.2096,0.546,15.282,,,,
1746,2/18/2014 19:30,14.4746,10.651,14.2118,0.557,14.421,,,,
1747,2/18/2014 20:00,14.4768,10.651,14.2191,0.545,13.654,,,,
1748,2/18/2014 20:30,14.4835,10.553,14.225,0.547,13.076,,,,
1749,2/18/2014 21:00,14.4856,10.553,14.2224,0.558,12.594,,,,
1750,2/18/2014 21:30,14.4785,10.455,14.2221,0.542,12.11,,,,
1751,2/18/2014 22:00,14.4804,10.357,14.216,0.56,11.819,,,,
1752,2/18/2014 22:30,14.4827,10.357,14.2231,0.549,11.431,,,,
1753,2/18/2014 23:00,14.4801,10.259,14.2221,0.546,11.236,,,,
1754,2/18/2014 23:30,14.4822,10.161,14.2227,0.549,10.944,,,,
1755,2/19/2014 0:00,14.4775,10.161,14.2195,0.546,10.748,,,,
1756,2/19/2014 0:30,14.4727,10.063,14.2162,0.542,10.553,,,,
1757,2/19/2014 1:00,14.4655,9.965,14.2111,0.537,10.455,,,,
1758,2/19/2014 1:30,14.4701,9.965,14.2107,0.549,10.357,,,,
1759,2/19/2014 2:00,14.4652,9.866,14.2096,0.54,10.161,,,,
1760,2/19/2014 2:30,14.4626,9.768,14.2063,0.542,9.965,,,,
1761,2/19/2014 3:00,14.4626,9.768,14.2053,0.544,9.768,,,,
1762,2/19/2014 3:30,14.4601,9.669,14.208,0.532,9.866,,,,
1763,2/19/2014 4:00,14.4623,9.669,14.208,0.537,9.866,,,,
1764,2/19/2014 4:30,14.4646,9.669,14.2108,0.536,9.965,,,,
1765,2/19/2014 5:00,14.4597,9.571,14.2022,0.544,10.063,,,,
1766,2/19/2014 5:30,14.4552,9.571,14.2011,0.537,10.259,,,,
1767,2/19/2014 6:00,14.4529,9.571,14.2004,0.533,10.553,,,,
1768,2/19/2014 6:30,14.4505,9.571,14.198,0.533,10.553,,,,
1769,2/19/2014 7:00,14.4575,9.571,14.2008,0.543,10.651,,,,
1770,2/19/2014 7:30,14.4526,9.472,14.199,0.535,10.748,,,,
1771,2/19/2014 8:00,14.4549,9.472,14.2024,0.533,10.944,,,,
1772,2/19/2014 8:30,14.4572,9.472,14.204,0.535,11.236,,,,
1773,2/19/2014 9:00,14.4664,9.472,14.2122,0.537,11.528,,,,
1774,2/19/2014 9:30,14.462,9.571,14.2125,0.526,12.013,,,,
1775,2/19/2014 10:00,14.4666,9.571,14.2128,0.536,12.497,,,,
1776,2/19/2014 10:30,14.4714,9.669,14.217,0.537,13.269,,,,
1777,2/19/2014 11:00,14.4767,9.866,14.2237,0.534,14.517,,,,
1778,2/19/2014 11:30,14.4724,9.965,14.221,0.531,15.282,,,,
1779,2/19/2014 12:00,14.473,10.161,14.222,0.53,16.713,,,,
1780,2/19/2014 12:30,14.4736,10.357,14.2231,0.528,17.76,,,,
1781,2/19/2014 13:00,14.4674,10.553,14.2199,0.521,18.426,,,,
1782,2/19/2014 13:30,14.4632,10.651,14.2101,0.534,19.092,,,,
1783,2/19/2014 14:00,14.4476,10.846,14.2005,0.521,18.996,,,,
1784,2/19/2014 14:30,14.4346,11.041,14.1853,0.526,19.948,,,,
1785,2/19/2014 15:00,14.4307,11.236,14.1811,0.526,20.424,,,,
1786,2/19/2014 15:30,14.4218,11.334,14.1777,0.514,20.234,,,,
1787,2/19/2014 16:00,14.4201,11.528,14.1709,0.525,20.234,,,,
1788,2/19/2014 16:30,14.4162,11.722,14.1703,0.518,20.519,,,,
1789,2/19/2014 17:00,14.4165,11.819,14.1732,0.512,20.234,,,,
1790,2/19/2014 17:30,14.4188,11.819,14.1719,0.52,19.187,,,,
1791,2/19/2014 18:00,14.4143,11.819,14.166,0.523,17.665,,,,
1792,2/19/2014 18:30,14.4096,11.819,14.1608,0.525,16.713,,,,
1793,2/19/2014 19:00,14.412,11.819,14.1581,0.536,16.237,,,,
1794,2/19/2014 19:30,14.4234,11.819,14.1725,0.529,15.951,,,,
1795,2/19/2014 20:00,14.4188,11.819,14.1712,0.522,15.282,,,,
1796,2/19/2014 20:30,14.4211,11.819,14.1708,0.528,14.804,,,,
1797,2/19/2014 21:00,14.4117,11.722,14.1557,0.541,14.517,,,,
1798,2/19/2014 21:30,14.4047,11.722,14.1492,0.54,14.134,,,,
1799,2/19/2014 22:00,14.393,11.625,14.1425,0.528,13.75,,,,
1800,2/19/2014 22:30,14.3885,11.625,14.1335,0.539,13.75,,,,
1801,2/19/2014 23:00,14.377,11.625,14.1242,0.534,14.134,,,,
1802,2/19/2014 23:30,14.3632,11.625,14.1116,0.531,14.325,,,,
1803,2/20/2014 0:00,14.3538,11.528,14.1048,0.525,14.325,,,,
1804,2/20/2014 0:30,14.3538,11.528,14.1046,0.525,14.709,,,,
1805,2/20/2014 1:00,14.3606,11.528,14.1104,0.528,14.517,,,,
1806,2/20/2014 1:30,14.3584,11.528,14.1109,0.522,14.613,,,,
1807,2/20/2014 2:00,14.3492,11.528,14.104,0.516,14.613,,,,
1808,2/20/2014 2:30,14.3561,11.528,14.1097,0.519,14.804,,,,
1809,2/20/2014 3:00,14.3538,11.528,14.1064,0.521,14.613,,,,
1810,2/20/2014 3:30,14.3447,11.528,14.0991,0.517,14.517,,,,
1811,2/20/2014 4:00,14.3841,11.722,14.1135,0.575,15.091,,,,
1812,2/20/2014 4:30,14.3933,11.722,14.1074,0.61,14.804,,,,
1813,2/20/2014 5:00,14.3976,11.625,14.103,0.63,14.421,,,,
1814,2/20/2014 5:30,14.473,11.625,14.1402,0.718,12.013,,,,
1815,2/20/2014 6:00,14.4954,11.431,14.1178,0.821,10.357,,,,
1816,2/20/2014 6:30,14.5817,11.236,14.1625,0.917,9.373,,,,
1817,2/20/2014 7:00,14.641,11.139,14.1753,1.025,8.779,,,,
1818,2/20/2014 7:30,14.6957,11.041,14.1856,1.127,8.581,,,,
1819,2/20/2014 8:00,14.7316,10.846,14.188,1.205,8.182,,,,
1820,2/20/2014 8:30,14.7657,10.748,14.2028,1.249,7.983,,,,
1821,2/20/2014 9:00,14.7788,10.553,14.2109,1.26,7.381,,,,
1822,2/20/2014 9:30,14.8034,10.357,14.215,1.308,7.28,,,,
1823,2/20/2014 10:00,14.7867,10.161,14.2144,1.271,7.179,,,,
1824,2/20/2014 10:30,14.8159,9.965,14.2192,1.327,6.775,,,,
1825,2/20/2014 11:00,14.806,9.768,14.218,1.307,6.573,,,,
1826,2/20/2014 11:30,14.8012,9.669,14.2228,1.285,6.166,,,,
1827,2/20/2014 12:00,14.7963,9.571,14.2205,1.279,6.166,,,,
1828,2/20/2014 12:30,14.7872,9.571,14.2214,1.256,6.775,,,,
1829,2/20/2014 13:00,14.7711,9.571,14.2154,1.232,7.381,,,,
1830,2/20/2014 13:30,14.7643,9.571,14.2108,1.227,7.782,,,,
1831,2/20/2014 14:00,14.7692,9.669,14.2134,1.233,8.282,,,,
1832,2/20/2014 14:30,14.7577,9.669,14.2107,1.212,9.077,,,,
1833,2/20/2014 15:00,14.7396,9.768,14.2067,1.18,10.063,,,,
1834,2/20/2014 15:30,14.7489,9.768,14.2096,1.194,11.041,,,,
1835,2/20/2014 16:00,14.7422,9.866,14.2079,1.183,11.139,,,,
1836,2/20/2014 16:30,14.7331,9.866,14.2099,1.157,11.528,,,,
1837,2/20/2014 17:00,14.7399,9.866,14.2112,1.17,11.334,,,,
1838,2/20/2014 17:30,14.7399,9.866,14.2178,1.155,10.846,,,,
1839,2/20/2014 18:00,14.7442,9.768,14.2204,1.159,10.063,,,,
1840,2/20/2014 18:30,14.7393,9.669,14.2215,1.145,8.978,,,,
1841,2/20/2014 19:00,14.7367,9.571,14.2237,1.134,8.082,,,,
1842,2/20/2014 19:30,14.7273,9.472,14.2263,1.106,7.28,,,,
1843,2/20/2014 20:00,14.7384,9.373,14.2344,1.113,6.674,,,,
1844,2/20/2014 20:30,14.7312,9.275,14.2376,1.089,5.962,,,,
1845,2/20/2014 21:00,14.726,9.077,14.2362,1.08,5.244,,,,
1846,2/20/2014 21:30,14.7235,8.978,14.2386,1.069,4.831,,,,
1847,2/20/2014 22:00,14.7113,8.779,14.2427,1.031,4.311,,,,
1848,2/20/2014 22:30,14.7134,8.68,14.2469,1.026,3.788,,,,
1849,2/20/2014 23:00,14.7151,8.481,14.2487,1.026,3.261,,,,
1850,2/20/2014 23:30,14.7148,8.382,14.2546,1.012,2.624,,,,
1851,2/21/2014 0:00,14.7167,8.282,14.2575,1.01,2.303,,,,
1852,2/21/2014 0:30,14.7116,8.082,14.2591,0.994,2.195,,,,
1853,2/21/2014 1:00,14.7135,7.983,14.2632,0.989,2.088,,,,
1854,2/21/2014 1:30,14.7064,7.882,14.2587,0.983,2.088,,,,
1855,2/21/2014 2:00,14.7084,7.782,14.2637,0.976,2.195,,,,
1856,2/21/2014 2:30,14.7081,7.682,14.2637,0.975,2.195,,,,
1857,2/21/2014 3:00,14.6944,7.682,14.2608,0.95,2.088,,,,
1858,2/21/2014 3:30,14.6941,7.582,14.2604,0.951,1.98,,,,
1859,2/21/2014 4:00,14.6983,7.481,14.2632,0.954,1.656,,,,
1860,2/21/2014 4:30,14.6888,7.381,14.2611,0.937,1.221,,,,
1861,2/21/2014 5:00,14.6862,7.28,14.2605,0.932,1.112,,,,
1862,2/21/2014 5:30,14.6886,7.28,14.2668,0.923,1.003,,,,
1863,2/21/2014 6:00,14.6836,7.179,14.2668,0.912,1.003,,,,
1864,2/21/2014 6:30,14.6859,7.179,14.2695,0.911,1.112,,,,
1865,2/21/2014 7:00,14.6833,7.079,14.2769,0.888,1.221,,,,
1866,2/21/2014 7:30,14.6857,7.079,14.2781,0.89,1.003,,,,
1867,2/21/2014 8:00,14.6854,6.978,14.2793,0.887,0.784,,,,
1868,2/21/2014 8:30,14.6874,6.877,14.2826,0.884,0.563,,,,
1869,2/21/2014 9:00,14.6828,6.877,14.2882,0.86,0.343,,,,
1870,2/21/2014 9:30,14.6894,6.775,14.2906,0.87,0.343,,,,
1871,2/21/2014 10:00,14.678,6.775,14.2877,0.851,0.674,,,,
1872,2/21/2014 10:30,14.6848,6.775,14.2926,0.855,1.656,,,,
1873,2/21/2014 11:00,14.6783,6.877,14.29,0.846,2.943,,,,
1874,2/21/2014 11:30,14.6717,6.978,14.289,0.833,4.519,,,,
1875,2/21/2014 12:00,14.6788,7.079,14.2859,0.857,6.573,,,,
1876,2/21/2014 12:30,14.67,7.179,14.2827,0.844,8.581,,,,
1877,2/21/2014 13:00,14.6523,7.381,14.2726,0.826,9.669,,,,
1878,2/21/2014 13:30,14.6394,7.682,14.2646,0.815,11.139,,,,
1879,2/21/2014 14:00,14.6308,7.882,14.2529,0.822,11.916,,,,
1880,2/21/2014 14:30,14.6202,8.182,14.2395,0.829,12.401,,,,
1881,2/21/2014 15:00,14.6002,8.382,14.2334,0.796,14.23,,,,
1882,2/21/2014 15:30,14.5963,8.581,14.2266,0.803,15.473,,,,
1883,2/21/2014 16:00,14.5878,8.779,14.2195,0.8,15.855,,,,
1884,2/21/2014 16:30,14.5927,8.879,14.2153,0.821,15.473,,,,
